Order Number,Order Time,用户ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1601539088,7/13/2020 11:56,52961224445,7/18/2020,,已送达,124.26,信用卡支付,,,,,2.49,127.44,17.91,,ios,2.3.1,1.5,,0,0,自提,OT,0
1594746141,7/13/2020 11:57,58020649354,7/15/2020,普通投诉,已送达,195.56,PayPal,,,,,4.89,208.04,20.14,R-包装损坏,android,2.3.1,1.5,,0,6.99,到家,DC,0
1596137843,7/13/2020 11:58,5233321559,7/16/2020,,已送达,97.79,PayPal,,,,,0,109.28,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598777820,7/13/2020 12:02,53591786750,7/16/2020,,已送达,284.58,余额支付,,,,,0.18,301.43,12.95,R-商品变质,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1598691824,7/13/2020 12:04,55581258687,7/18/2020,,已送达,31.88,信用卡支付,,,,,0.51,33.89,,,pc下单,,1.5,,0,0,自提,OT,0
1603707256,7/13/2020 12:09,55591713319,7/18/2020,,已送达,79.08,PayPal,,,,,4.6,83.68,2,,ios,2.3.1,,,0,0,自提,NY,0
1604580189,7/13/2020 12:12,53291728750,7/16/2020,,已送达,114.63,信用卡支付,,,,,1.29,117.42,,,pc下单,,1.5,,0,0,自提,NY,0
1595220521,7/13/2020 12:12,53164631322,7/18/2020,,已送达,36.54,PayPal,,,,,2.34,38.88,1.29,,pc下单,,,,0,0,自提,NY,0
1603928110,7/13/2020 12:13,52685765589,7/15/2020,,已送达,52.94,PayPal,,,,,1.32,57.61,,,android,2.3.1,1.5,,0,0,自提,DC,2
1598850495,7/13/2020 12:13,53642443975,7/18/2020,,已送达,101.27,PayPal,,,,,0,112.53,8.49,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1594967144,7/13/2020 12:16,53764678836,7/16/2020,,已送达,94.37,信用卡支付,,,,,0,105.64,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603172545,7/13/2020 12:18,5207066938,7/18/2020,,已送达,73.28,信用卡支付,,,,,2.59,76.71,3.49,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601354249,7/13/2020 12:19,53650835647,7/15/2020,普通投诉,退款已完成,133.69,信用卡支付,,,,,2.89,137.85,25.4,R-缺失商品,ios,2.3.1,1.5,,0,0,自提,Boston,0
1600113003,7/13/2020 12:20,57661447227,7/19/2020,,已送达,69.83,信用卡支付,,,,,1.62,72.71,,,ios,2.3.1,1.5,,0,0,自提,DC,0
1604377548,7/13/2020 12:22,58320185080,7/16/2020,,已送达,204.6,余额支付,,,,,1.91,218,,,pc下单,,1.5,,0,9.99,到家,NY,0
1595662425,7/13/2020 12:24,5445307035,7/18/2020,,已送达,51.8,信用卡支付,,,,,2.57,64.36,8.65,,ios,2.3.1,,,0,9.99,到家,NY,0
1604249246,7/13/2020 12:29,54231497667,7/15/2020,,已送达,98.31,信用卡支付,,,,,0,98.67,2.99,,android,2.3.1,1.5,,0,0,自提,Boston,0
1601611649,7/13/2020 12:29,52951299278,7/16/2020,,已送达,343.35,信用卡支付,,,,,4.8,364.64,10.48,,pc下单,,1.5,,0,9.99,到家,NY,0
1599112767,7/13/2020 12:32,53671610644,7/18/2020,,已送达,150.88,PayPal,,,,,2.74,154.88,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600879774,7/13/2020 12:34,52871832196,7/18/2020,,已送达,111.17,信用卡支付,,,,,2.16,124.82,12.45,,pc下单,,1.5,,0,9.99,到家,NY,0
1603617685,7/13/2020 12:39,58373222013,7/16/2020,,已送达,101.54,余额支付,,,,,0,112.76,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599403476,7/13/2020 12:39,54842510814,7/15/2020,,已送达,117.64,信用卡支付,,,,,0,129.13,,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1596122437,7/13/2020 12:40,52020297799,7/15/2020,,已送达,72.5,信用卡支付,,,,,4.09,75.99,,,ios,2.3.1,,,0,0,自提,DC,0
1595085139,7/13/2020 12:45,53064638049,7/16/2020,,已送达,244.2,余额支付,,,,,0,245.43,37.57,,android,2.3.1,1.5,,0,0,自提,NY,0
1599630014,7/13/2020 12:45,59685719668,7/15/2020,,已送达,131.71,PayPal,,,,,4.79,147.99,,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1595260340,7/13/2020 12:46,55764619052,7/19/2020,,已送达,69.22,信用卡支付,,,,,0,69,1.09,,ios,2.3.1,,,0,0,自提,NY,0
1597041135,7/13/2020 12:46,58091781302,7/16/2020,,已送达,114.4,信用卡支付,,,,,4.27,130.16,21.72,,pc下单,,1.5,,0,9.99,到家,NY,0
1594774654,7/13/2020 12:47,56884516993,7/18/2020,,已送达,140.24,PayPal,,,,,3.06,144.8,,,pc下单,,1.5,,0,0,自提,NY,0
1594991863,7/13/2020 12:49,55531293284,7/18/2020,,已送达,99.92,信用卡支付,,,,,1.47,97.89,14.18,,ios,2.3.1,1.5,,5,0,自提,OT,0
1599890846,7/13/2020 12:53,59686031963,7/18/2020,,已送达,83.31,信用卡支付,,,,,0,84.11,9.86,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597676755,7/13/2020 12:53,53330531991,7/15/2020,,已送达,103.24,信用卡支付,,,,,0,114.46,2.58,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1599498503,7/13/2020 12:54,59420312073,7/16/2020,,订单已取消【需要取消一件/多件商品 || 需改變物件】,88.07,信用卡支付,,,,,0,99.56,99.56,,pc下单,,1.5,,0,9.99,到家,NY,0
1597125380,7/13/2020 12:54,58524895927,7/18/2020,普通投诉,已送达,70.57,信用卡支付,,,,,0,71.39,3.29,R-质量问题,ios,2.3.1,1.5,,0,0,自提,OT,0
1604442061,7/13/2020 12:54,54864620059,7/18/2020,,订单已取消【需要修改自提点和或时间 || 改成周二】,196.19,PayPal,,,,,6.6,204.04,204.04,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601302867,7/13/2020 12:55,54785829801,7/16/2020,,已送达,36.69,信用卡支付,,,,,1.15,48.14,,,ios,2.3.1,1.5,,0,6.99,到家,NY,2
1598076925,7/13/2020 12:55,52064688386,7/24/2020,,已送达,22.5,信用卡支付,,,,,1.58,23.43,,,ios,2.3.1,,,0,0,自提,NY,0
1596642420,7/13/2020 12:56,58564641346,7/19/2020,,已送达,167.18,信用卡支付,,,,,0.22,169.93,13.98,,ios,2.3.1,1.5,,5,6.99,到家,NY,0
1595153853,7/13/2020 12:58,59031722850,7/18/2020,,已送达,78.45,信用卡支付,,,,,0.67,90.43,5.27,,ios,2.3.1,1.5,,0,9.99,到家,OT,0
1595425838,7/13/2020 12:58,57691747603,7/19/2020,,已送达,69.5,余额支付,,,,,4.6,74.1,,,pc下单,,,,0,0,自提,NY,0
1602070489,7/13/2020 12:59,53520268866,7/15/2020,,已送达,298.74,信用卡支付,,,,,9.7,316.71,25.68,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1600460155,7/13/2020 13:00,52434751758,7/19/2020,,已送达,84.48,余额支付,,,,,0,85.72,2,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597599564,7/13/2020 13:00,52347518882,7/18/2020,,已送达,100.7,余额支付,,,,,0,96.98,,,ios,2.3.1,1.5,,5,0,自提,NY,0
1595151879,7/13/2020 13:00,58661794302,7/15/2020,,订单已取消【客服取消】,69.11,信用卡支付,,,,,1.11,78.71,78.71,,pc下单,,1.5,,0,6.99,到家,DC,0
1594857210,7/13/2020 13:01,52085772834,7/15/2020,,已送达,110.03,信用卡支付,,,,,0,121.52,1.29,,pc下单,,1.5,,0,9.99,到家,Boston,0
1600751948,7/13/2020 13:03,57660761343,7/18/2020,,已送达,69.65,信用卡支付,,,,,0.49,70.83,1.29,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595464388,7/13/2020 13:05,54161283574,7/15/2020,,已送达,509.66,余额支付,,,,,5.63,513.57,4.52,,ios,2.3.1,1.5,,5,0,自提,Boston,0
1604039745,7/13/2020 13:10,57331017728,7/16/2020,,已送达,92.95,余额支付,,,,,0,88.67,5.28,,ios,2.3.1,1.5,,5,0,自提,NY,0
1596599507,7/13/2020 13:17,55870392645,7/18/2020,,已送达,97.54,信用卡支付,,,,,1.34,98.22,,,ios,2.3.1,,,0,0,自提,OT,0
1597970458,7/13/2020 13:17,54192951753,7/16/2020,,已送达,71.22,余额支付,,,,,2.03,84.62,,,android,2.3.1,,1.5,0,9.99,到家,NY,0
1604498807,7/13/2020 13:21,52264640902,7/18/2020,,已送达,143.49,PayPal,,,,,0,143.22,4.83,,ios,2.3.1,,,0,0,自提,NY,0
1598040569,7/13/2020 13:21,56224045240,7/15/2020,,已送达,76.57,信用卡支付,,,,,0,77.92,4.62,,ios,2.3.1,1.5,,0,0,自提,DC,0
1596021034,7/13/2020 13:23,54490863121,7/15/2020,,已送达,103.16,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,4.01,103.67,,,ios,2.3.1,1.5,,0,0,自提,DC,0
1604035032,7/13/2020 13:29,54724085737,7/15/2020,,已送达,82.7,信用卡支付,,,,,0,91.19,,,pc下单,,1.5,,0,6.99,到家,DC,0
1603801095,7/13/2020 13:33,56724010366,7/15/2020,,已送达,126.78,信用卡支付,,,,,1.06,136.15,4.88,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1599361757,7/13/2020 13:34,59061799810,7/15/2020,,已送达,137.94,PayPal,,,,,0,146.97,6.58,,ios,2.3.1,,,0,9.99,到家,Boston,0
1596670194,7/13/2020 13:36,53385789848,7/16/2020,,已送达,93.51,信用卡支付,,,,,0,103.5,,,pc下单,,,,0,9.99,到家,NY,0
1599115694,7/13/2020 13:36,55997380472,7/16/2020,,已送达,91.35,信用卡支付,,,,,0,102.7,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598311535,7/13/2020 13:38,59120112984,7/16/2020,,已送达,71.93,信用卡支付,,,,,2.05,85.31,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600745553,7/13/2020 13:39,58764686605,7/16/2020,,已送达,88.9,信用卡支付,,,,,3.96,94.36,,,pc下单,,1.5,,0,0,自提,NY,0
1595992264,7/13/2020 13:41,52724053701,7/15/2020,,已送达,70.47,信用卡支付,,,,,0.19,71.26,10.08,,android,2.3.1,1.5,,0,0,自提,DC,0
1597426673,7/13/2020 13:43,5824131675,7/16/2020,,已送达,37.26,PayPal,,,,,1.13,40.18,,,ios,2.3.1,,,0,0,自提,NY,2
1600998198,7/13/2020 13:43,54451850942,7/18/2020,普通投诉,已送达,143.26,信用卡支付,,,,,1.38,145.39,16.48,R-缺失商品,ios,2.3.1,1.5,,0,0,自提,OT,0
1604418790,7/13/2020 13:43,55864681802,7/16/2020,,已送达,221.24,信用卡支付,,,,,7.04,239.53,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601034646,7/13/2020 13:44,53190858848,7/18/2020,,已送达,103.32,信用卡支付,,,,,0,114.81,4.58,,pc下单,,1.5,,0,9.99,到家,NY,0
1602253345,7/13/2020 13:46,53591416996,7/16/2020,,已送达,114.1,信用卡支付,,,,,0.92,126.51,2.99,,pc下单,,1.5,,0,9.99,到家,NY,0
1602388951,7/13/2020 13:47,53980348469,7/18/2020,,已送达,26,信用卡支付,,,,,1.82,27.82,,,ios,2.3.1,,,0,0,自提,OT,0
1595796035,7/13/2020 13:48,58797881473,7/15/2020,,已送达,132.53,信用卡支付,,,,,1,134.37,5.98,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1596757874,7/13/2020 13:48,5716464954,7/16/2020,,已送达,52.25,信用卡支付,,,,,0,59.24,,,pc下单,,,,0,6.99,到家,NY,0
1595794940,7/13/2020 13:49,52991773317,7/16/2020,,已送达,72.45,信用卡支付,,,,,0,73.81,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602616752,7/13/2020 13:50,56991760165,7/19/2020,,已送达,258.57,PayPal,,,,,0,264.88,11.77,,android,2.3.1,1.5,,5,9.99,到家,NY,0
1595014748,7/13/2020 13:52,57691783397,7/16/2020,,已送达,81.03,信用卡支付,,,,,0,80.89,2.99,,ios,2.3.1,,,0,0,自提,NY,0
1603439208,7/13/2020 13:56,58686019972,7/16/2020,,已送达,57.83,PayPal,,,,,2.12,63.3,,,ios,2.3.1,1.5,,0,0,自提,NY,2
1599588227,7/13/2020 14:03,58864629841,7/19/2020,,已送达,139.05,支付宝/微信,,,,,3.37,154.06,8.08,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1597056132,7/13/2020 14:03,56895160231,7/18/2020,,已送达,212.2,信用卡支付,,,,,1.34,214.92,25.99,,ios,2.3.1,1.5,,0,0,自提,OT,0
1598287031,7/13/2020 14:06,5619142281,7/21/2020,,订单已取消【需要取消一件/多件商品 || 需要取消多件物品】,72.56,信用卡支付,,,,,0,73.36,73.36,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596467597,7/13/2020 14:09,55661784779,8/1/2020,,备货中,73.01,余额支付,,,,,1.55,75.31,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1604523742,7/13/2020 14:09,5562406033,7/15/2020,,已送达,121.16,余额支付,5,2405060336,,,4.37,120.84,2.18,,ios,2.3.1,1.5,,0,0,自提,DC,0
1603681483,7/13/2020 14:11,58185769097,7/15/2020,,已送达,99.69,余额支付,,,,,0,111.05,6.58,,android,2.3.1,,1.5,0,9.99,到家,Boston,0
1597659218,7/13/2020 14:11,52655127123,7/16/2020,,已送达,94.03,信用卡支付,,,,,1.73,107.11,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602735386,7/13/2020 14:15,59673239771,7/16/2020,,已送达,92.56,信用卡支付,,,,,1.02,105.07,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596419944,7/13/2020 14:16,55534783759,7/16/2020,,已送达,70.64,信用卡支付,,,,,0,71.91,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1599442265,7/13/2020 14:19,55891779501,7/21/2020,,已送达,79.96,信用卡支付,,,,,0,88.32,5.49,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1603300923,7/13/2020 14:20,56351093762,7/16/2020,,已送达,242.26,信用卡支付,,,,,5.11,258.74,2.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601855187,7/13/2020 14:21,5376179031,7/15/2020,,已送达,215.73,余额支付,,,,,1.77,228.18,12.58,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1602219869,7/13/2020 14:21,52284587450,7/16/2020,,已送达,150.72,余额支付,,,,,0.71,162,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600108864,7/13/2020 14:22,53392964522,7/16/2020,,已送达,130.8,信用卡支付,,,,,3.76,146.05,1.2,,pc下单,,1.5,,0,9.99,到家,NY,0
1598010527,7/13/2020 14:25,58285729714,7/15/2020,,已送达,103.37,信用卡支付,,,,,2.81,117.67,9.03,,pc下单,,1.5,,0,9.99,到家,Boston,0
1601215112,7/13/2020 14:27,57820347427,7/16/2020,,已送达,21.66,信用卡支付,,,,,0,24.93,,,ios,2.3.1,1.5,,0,0,自提,NY,2
1599504705,7/13/2020 14:28,53078517716,7/18/2020,,已送达,88.5,信用卡支付,,,,,7.08,95.58,,,pc下单,,,,0,0,自提,OT,0
1600210997,7/13/2020 14:28,57220141758,7/18/2020,,订单已取消【Change pickup location and/or pickup time || Would like to pick up on Tuesday. 7/21】,115.19,信用卡支付,,,,,4.87,121.56,121.56,,ios,2.3.1,1.5,,0,0,自提,NY,0
1604327062,7/13/2020 14:29,58657139041,7/15/2020,,已送达,102.15,余额支付,,,,,0.51,110.95,18.27,,IPAD,2.3.1,1.5,,0,6.99,到家,DC,0
1599052423,7/13/2020 14:29,54764621452,7/16/2020,,已送达,427.38,信用卡支付,,,,,9.3,448.02,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603755306,7/13/2020 14:33,55161783062,7/15/2020,,已送达,114.45,支付宝/微信,5,6175830621,,,0,121.53,9.27,,android,2.3.1,1.5,1.5,0,9.99,到家,Boston,0
1597002860,7/13/2020 14:34,57860759551,7/16/2020,,已送达,89.26,信用卡支付,,,,,2.19,92.03,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600468884,7/13/2020 14:34,57220263223,7/15/2020,,已送达,75,信用卡支付,,,,,1.88,84.32,,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1598525334,7/13/2020 14:36,59464615214,7/16/2020,,已送达,173.67,信用卡支付,,,,,2.71,187.87,13.18,,pc下单,,1.5,,0,9.99,到家,NY,0
1598286766,7/13/2020 14:36,58571839444,7/15/2020,,已送达,74.44,信用卡支付,,,,,2.92,76.4,,,ios,2.3.1,,,0,0,自提,DC,0
1596234061,7/13/2020 14:38,56020147267,7/16/2020,,已送达,104.77,信用卡支付,,,,,2.08,117.5,1.04,R-数量/重量不符,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602052927,7/13/2020 14:40,54430173618,7/15/2020,,已送达,71.65,支付宝/微信,,,,,1.5,81.94,2.79,,ios,2.3.1,1.5,1.5,0,6.99,到家,DC,0
1603417193,7/13/2020 14:42,57563164020,7/16/2020,,已送达,83.67,信用卡支付,,,,,0,94.9,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599030236,7/13/2020 14:42,52741036805,7/15/2020,,已送达,94.92,支付宝/微信,,,,,0,104.74,6.96,,ios,2.3.1,1.5,1.5,0,6.99,到家,DC,0
1599193036,7/13/2020 14:42,53924019130,7/15/2020,,已送达,26.97,信用卡支付,,,,,0,36.26,6.99,R-其他,ios,2.3.1,1.5,,0,6.99,到家,DC,2
1604377041,7/13/2020 14:44,5713476566,7/16/2020,,已送达,75.4,信用卡支付,,,,,0,86.89,3.98,,pc下单,,1.5,,0,9.99,到家,NY,0
1599369692,7/13/2020 14:44,56886450476,7/18/2020,,已送达,81.13,余额支付,,,,,0,81.88,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1601395035,7/13/2020 14:52,52285759802,7/15/2020,,已送达,299.89,余额支付,,,,,1.96,313.34,6.39,,pc下单,,1.5,,0,9.99,到家,Boston,0
1595214941,7/13/2020 14:56,53030283976,7/15/2020,,已送达,89.66,信用卡支付,,,,,0,91,14.65,,ios,2.3.1,1.5,,0,0,自提,DC,0
1595161933,7/13/2020 14:58,58291773316,7/16/2020,,已送达,157.15,PayPal,,,,,8.47,177.11,5.69,,pc下单,,1.5,,0,9.99,到家,NY,0
1600717679,7/13/2020 15:00,5312402855,7/15/2020,,订单已取消【订单重复 || 订单重复】,107.62,支付宝/微信,,,,,0,116.65,116.65,,ios,2.3.1,1.5,1.5,0,6.99,到家,DC,0
1602070902,7/13/2020 15:01,58661794302,7/15/2020,普通投诉,已送达,70.01,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,0.15,73.65,13.46,R-质量问题,pc下单,,1.5,,0,6.99,到家,DC,0
1599371421,7/13/2020 15:01,56820255027,7/16/2020,,已送达,76.38,信用卡支付,,,,,6,93.87,3.79,,pc下单,,1.5,,0,9.99,到家,NY,0
1600390149,7/13/2020 15:03,53920275865,7/15/2020,,已送达,157.14,PayPal,,,,,0,164.78,3.9,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1600584439,7/13/2020 15:07,55130123210,7/15/2020,,已送达,146.6,信用卡支付,,,,,3.99,157.93,2,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1596435716,7/13/2020 15:07,55120165686,7/16/2020,,已送达,120.48,PayPal,,,,,2.96,134.93,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1594771862,7/13/2020 15:08,55173219232,7/18/2020,,已送达,164.46,支付宝/微信,,,,,2.51,179.78,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1602588384,7/13/2020 15:09,58465088664,7/18/2020,普通投诉,已送达,70.86,信用卡支付,,,,,0,69.78,4.99,R-质量问题,ios,2.3.1,,,0,0,自提,NY,0
1598160645,7/13/2020 15:14,53791785667,7/16/2020,,已送达,71.03,信用卡支付,,,,,0,82.52,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596714139,7/13/2020 15:16,56634781283,7/16/2020,,已送达,110.99,余额支付,,,,,2.32,113.93,,,android,2.3.1,1.5,,0,0,自提,NY,0
1598261097,7/13/2020 15:17,52620138988,7/18/2020,,已送达,199.35,PayPal,,,,,5.2,215.81,7.77,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601332198,7/13/2020 15:18,54270324379,7/15/2020,,已送达,77.9,信用卡支付,,,,,3.67,80.49,,,ios,2.3.1,,,0,0,自提,DC,0
1596236276,7/13/2020 15:19,59970392486,7/15/2020,FGG责任,退款已完成,163.64,信用卡支付,,,,,8,172.96,27.42,R-缺失商品,ios,2.3.1,1.5,,0,0,自提,DC,0
1601406277,7/13/2020 15:19,5632039591,7/18/2020,,已送达,75.6,信用卡支付,,,,,0.86,77.24,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601486216,7/13/2020 15:19,57530147543,7/15/2020,普通投诉,退款已完成,41.55,信用卡支付,,,2,Employee Code,0,40.6,4.3,R-商品变质,ios,2.3.1,,,0,0,自提,DC,2
1595139277,7/13/2020 15:21,5853476996,7/18/2020,,已送达,66.66,支付宝/微信,,,,,1.33,82.81,2.17,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,2
1602696656,7/13/2020 15:23,57897898886,7/15/2020,,已送达,146.77,PayPal,,,,,0,157.21,13.27,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1596730623,7/13/2020 15:24,58724099336,7/15/2020,,已送达,122.11,信用卡支付,,,,,3.97,133.45,10.24,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1602290412,7/13/2020 15:25,56030193606,7/15/2020,,已送达,132.68,PayPal,,,,,0.85,142.02,10.07,,pc下单,,1.5,,0,6.99,到家,DC,0
1596919224,7/13/2020 15:26,57857123948,7/19/2020,,已送达,78.96,信用卡支付,,,,,1.21,81.67,5.59,,pc下单,,1.5,,0,0,自提,DC,0
1596713275,7/13/2020 15:27,59685799656,7/15/2020,,已送达,97.17,信用卡支付,,,,,2.33,110.99,,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1596741637,7/13/2020 15:32,56652068721,7/16/2020,,已送达,34.35,PayPal,,,,,0,47.69,9.99,R-其他,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1597542941,7/13/2020 15:32,54921295978,7/15/2020,,已送达,154.25,余额支付,,,,,2.21,157.75,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1597380643,7/13/2020 15:34,53192575224,7/16/2020,,已送达,112.68,信用卡支付,,,,,0,123.99,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599413006,7/13/2020 15:37,53760779581,7/19/2020,普通投诉,拒绝退款,192.5,信用卡支付,,,,,4.35,208.15,39.96,R-包装损坏,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600380465,7/13/2020 15:37,52541330721,7/15/2020,,已送达,84.29,支付宝/微信,,,,,1.95,99.23,6.99,,ios,2.3.1,1.5,1.5,0,9.99,到家,Boston,0
1600074394,7/13/2020 15:38,53020274588,7/15/2020,,已送达,65.67,余额支付,,,,,3.94,79.84,10.55,,ios,2.3.1,,1.5,0,6.99,到家,DC,2
1602776221,7/13/2020 15:41,55663112396,7/16/2020,,已送达,149.98,信用卡支付,,,,,0,151.3,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1602396524,7/13/2020 15:42,56064683059,7/16/2020,,已送达,67.55,PayPal,,,,,0,71.05,,,pc下单,,1.5,,0,0,自提,NY,2
1594944292,7/13/2020 15:43,57130266354,7/18/2020,,已送达,141.76,余额支付,,,,,0,144.63,38.82,R-质量问题,ios,2.3.1,1.5,1.5,0,0,自提,OT,0
1598543072,7/13/2020 15:51,55560321233,7/15/2020,,已送达,112.07,信用卡支付,,,,,0,113.36,2.99,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1602291139,7/13/2020 15:53,53891762946,7/16/2020,,已送达,74.78,信用卡支付,,,,,0,86.01,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596379837,7/13/2020 15:56,56624088328,7/16/2020,,已送达,198.48,信用卡支付,,,,,8.31,218.28,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598872036,7/13/2020 15:57,53092989330,7/16/2020,,已送达,43.28,信用卡支付,,,,,1.15,57.17,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1597744325,7/13/2020 15:57,57160761383,7/16/2020,,已送达,70.45,PayPal,,,,,0.73,66.56,,,android,2.3.1,1.5,,5,0,自提,NY,0
1601686650,7/13/2020 15:58,52160779728,7/18/2020,,已送达,201.92,PayPal,,,,,0,203.18,5.49,,ios,2.3.1,1.5,,0,0,自提,OT,0
1597778279,7/13/2020 15:59,53564634683,7/16/2020,,已送达,224,余额支付,,,,,0,235.49,42.98,,pc下单,,1.5,,0,9.99,到家,NY,0
1595153945,7/13/2020 15:59,52360729025,7/18/2020,,已送达,58.95,信用卡支付,,,,,0,56.57,3.79,,ios,2.3.1,1.5,,5,0,自提,OT,2
1597620933,7/13/2020 16:02,54492935143,7/19/2020,,已送达,131.72,信用卡支付,,,,,4.06,147.01,1.32,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597325272,7/13/2020 16:02,56161771539,7/16/2020,,已送达,194.41,信用卡支付,,,,,4.97,210.68,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1604323917,7/13/2020 16:04,54364617322,7/16/2020,,已送达,81.39,PayPal,,,,,2.86,95.74,,,pc下单,,1.5,,0,9.99,到家,NY,0
1602569879,7/13/2020 16:05,58597386872,7/16/2020,,已送达,174.09,余额支付,,,,,0,185.58,2.79,,pc下单,,1.5,,0,9.99,到家,NY,0
1600534241,7/13/2020 16:05,56920215755,7/19/2020,,已送达,212.65,信用卡支付,,,,,6.93,230.91,6.18,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597851808,7/13/2020 16:05,58464666999,7/16/2020,,已送达,306.17,信用卡支付,,,,,5.3,312.7,10.98,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600680702,7/13/2020 16:07,59664663344,7/16/2020,,已送达,71.02,余额支付,,,,,0,82.35,5.98,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1597246553,7/13/2020 16:09,5785158552,7/19/2020,普通投诉,已送达,70.1,信用卡支付,1,5157085528,,,2.09,71.54,4.39,R-商品变质,ios,2.3.1,1.5,,0,0,自提,Boston,0
1594772515,7/13/2020 16:10,57560727374,7/15/2020,,已送达,100.59,PayPal,,,,,0,110.98,2.09,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1602865561,7/13/2020 16:18,57386071389,7/18/2020,,订单已取消【需要取消一件/多件商品 || 重新定 合并订单】,72.47,信用卡支付,,,,,0,73.74,73.74,,ios,2.3.1,1.5,,0,0,自提,OT,0
1600715054,7/13/2020 16:18,56631564965,7/15/2020,,已送达,78.65,信用卡支付,,,,,1.83,91.97,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1597352044,7/13/2020 16:19,5326466333,7/16/2020,,已送达,87.6,PayPal,,,,,0,99.09,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1594784837,7/13/2020 16:19,54821718607,7/16/2020,,已送达,121.68,信用卡支付,,,,,2.45,125.42,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597147428,7/13/2020 16:20,58573482989,7/18/2020,,已送达,75.29,余额支付,,,,,2.25,80.89,,,ios,2.3.1,1.5,,5,6.99,到家,OT,0
