Order Number,Order Time,Cust ID,Delivery Date,订单投诉,Status,Total Price,Payment,Voucher Discount,Voucher,Coupon Discount,Coupon,Tax Price,Final Price,Refund,Customer Service,OS of App,,冷链包装费,支付宝手续费,会员券,配送费,到家/自提,班次,服务费
1601800065,7/9/2020 12:22,53786036191,7/14/2020,,订单已取消【需要取消一件/多件商品 || 需要添加东西】,73.1,PayPal,,,,,2.96,77.33,77.33,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598371341,7/9/2020 12:23,52065013699,7/11/2020,,已送达,179.03,信用卡支付,,,,,5.47,186,,,pc下单,,1.5,,0,0,自提,NY,0
1604307651,7/9/2020 12:24,55355180358,7/11/2020,,已送达,94.87,信用卡支付,,,,,3.03,104.89,,,ios,2.3.1,,,0,6.99,到家,DC,0
1595486340,7/9/2020 12:27,58620188649,7/11/2020,,已送达,142.93,信用卡支付,,,,,1.35,155.07,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595866851,7/9/2020 12:27,53792919540,7/12/2020,,已送达,143.43,PayPal,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0.82,150.74,5.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599488732,7/9/2020 12:29,52884570561,7/11/2020,,已送达,168.5,信用卡支付,,,,,1.93,171.93,5.99,,pc下单,,1.5,,0,0,自提,NY,0
1602843869,7/9/2020 12:29,5536469468,7/12/2020,,已送达,78.2,余额支付,,,,,1.33,90.89,6.99,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598009960,7/9/2020 12:30,5639192494,7/18/2020,,已送达,74.35,PayPal,,,,,3.63,79.31,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1599740742,7/9/2020 12:30,52051337961,7/24/2020,,已送达,70.63,PayPal,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0,66.96,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1597912504,7/9/2020 12:32,57244342976,7/12/2020,,已送达,126.79,信用卡支付,,,,,2.82,131.11,,,pc下单,,1.5,,0,0,自提,DC,0
1602345446,7/9/2020 12:34,55231560198,7/11/2020,,已送达,146.68,信用卡支付,,,,,0,158.01,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602417690,7/9/2020 12:39,53061797879,7/11/2020,,已送达,103.68,PayPal,,,,,0.8,115.12,5.69,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1604029732,7/9/2020 12:40,55885831021,7/11/2020,FGG责任,退款已完成,113.57,信用卡支付,,,,,0,125.06,10.17,R-缺失商品,pc下单,,1.5,,0,9.99,到家,Boston,0
1596965159,7/9/2020 12:40,58820389722,7/14/2020,,已送达,23.81,余额支付,,,,,0.62,27.93,5.98,,ios,2.3.1,1.5,,0,0,自提,NY,2
1602447365,7/9/2020 12:41,59692990663,7/11/2020,,已送达,76.92,信用卡支付,,,,,0,88.29,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601475334,7/9/2020 12:49,56778198743,7/11/2020,,已送达,108.51,信用卡支付,,,,,4.46,124.46,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596076044,7/9/2020 12:49,52920250404,7/11/2020,,已送达,119.32,信用卡支付,,,,,2.67,130.48,,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1600519907,7/9/2020 12:51,5802034049,7/11/2020,,已送达,315.09,信用卡支付,,,,,7.62,324.21,4.19,,pc下单,,1.5,,0,0,自提,NY,0
1603554874,7/9/2020 12:52,54281247432,7/18/2020,,已送达,81.6,余额支付,2,8124474322,,,1.49,81.67,10.48,,android,2.3.1,1.5,,0,0,自提,OT,0
1597287832,7/9/2020 12:55,57821267953,7/11/2020,,已送达,93.69,信用卡支付,,,,,0,95.19,,,pc下单,,1.5,,0,0,自提,NY,0
1595769533,7/9/2020 12:57,57651879489,7/18/2020,,已送达,111.82,PayPal,,,,,3.57,116.65,4.18,,ios,2.3.1,1.5,,0,0,自提,OT,0
1600024127,7/9/2020 12:58,55291758469,7/11/2020,,已送达,145.99,余额支付,,,,,1.82,150.7,2.09,,android,2.3.1,1.5,,5,6.99,到家,NY,0
1597268078,7/9/2020 12:58,5492673937,7/12/2020,,已送达,229.17,信用卡支付,,,,,2.48,232.88,,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1599493147,7/9/2020 12:58,55630126138,7/11/2020,,已送达,109.78,支付宝/微信,,,,,0,122.5,,,android,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1601829186,7/9/2020 12:58,56791760259,7/11/2020,,已送达,88.96,信用卡支付,,,,,0.27,100.55,6.49,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1599609934,7/9/2020 13:02,52620138688,7/12/2020,,已送达,306.02,支付宝/微信,,,,,0,318.17,6.99,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1597130583,7/9/2020 13:03,53791730621,7/11/2020,,已送达,97.41,信用卡支付,,,,,5.33,114.23,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598979321,7/9/2020 13:04,56360559646,7/18/2020,,已送达,100.87,PayPal,,,,,1.09,103.28,10.98,,ios,2.3.1,1.5,,0,0,自提,OT,0
1597491273,7/9/2020 13:04,5593476527,7/14/2020,,订单已取消【价格原因 || 增加别的商品】,167.93,信用卡支付,,,,,3.26,182.68,182.68,,pc下单,,1.5,,0,9.99,到家,NY,0
1601163472,7/9/2020 13:05,56373473581,7/14/2020,,已送达,70.39,信用卡支付,,,,,3,73.11,10.99,,ios,2.3.1,,,0,0,自提,NY,0
1594639996,7/9/2020 13:07,54281414122,7/12/2020,,已送达,134.8,信用卡支付,,,,,7.14,153.43,12.25,,pc下单,,1.5,,0,9.99,到家,NY,0
1595631023,7/9/2020 13:07,52334765435,7/12/2020,,已送达,123.3,信用卡支付,,,,,0.72,125.24,11.38,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601627301,7/9/2020 13:09,59660877053,7/12/2020,,已送达,69.71,信用卡支付,,,,,1.45,82.65,19.58,,pc下单,,1.5,,0,9.99,到家,NY,0
1597019554,7/9/2020 13:11,56880415768,7/12/2020,,已送达,62.11,信用卡支付,5,新FAF【邀请有礼】【邀请人】满$5减$5 活动至20201231结束,,,0,58.21,,,ios,2.3.1,,,0,0,自提,NY,2
1598127093,7/9/2020 13:14,57073441317,7/11/2020,,已送达,171.42,信用卡支付,,,,,0,182.74,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598631221,7/9/2020 13:16,52520153616,7/11/2020,,已送达,99.36,信用卡支付,,,,,3.47,102.69,,,ios,2.3.1,,,0,0,自提,NY,0
1594581701,7/9/2020 13:16,58270364520,7/12/2020,,已送达,188.81,信用卡支付,,,,,8.38,198.51,2.29,,ios,2.2.4,1.5,,0,0,自提,DC,0
1597155349,7/9/2020 13:18,52391744488,7/12/2020,,已送达,93.26,支付宝/微信,,,,,3.06,99.12,,,ios,2.3.1,1.5,1.5,0,0,自提,DC,0
1600216924,7/9/2020 13:25,56691734000,7/12/2020,,已送达,289.98,信用卡支付,,,,,6.59,308.06,1.59,,pc下单,,1.5,,0,9.99,到家,NY,0
1602169917,7/9/2020 13:26,57873218317,7/11/2020,,已送达,132.34,PayPal,,,,,3.79,147.39,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1603227865,7/9/2020 13:27,52234749995,7/11/2020,,已送达,51.28,信用卡支付,,,,,0.66,65.43,,,pc下单,,1.5,,0,9.99,到家,NY,2
1598240225,7/9/2020 13:30,53063112319,7/12/2020,,已送达,96.86,信用卡支付,,,,,0.43,97.65,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1598449893,7/9/2020 13:31,54524076051,7/12/2020,,已送达,89.25,信用卡支付,,,,,0,90.75,,,pc下单,,1.5,,0,0,自提,DC,0
1596088851,7/9/2020 13:31,53191420771,7/11/2020,,已送达,204.21,PayPal,,,,,4.6,210.31,7.09,,ios,2.3.1,1.5,,0,0,自提,NY,0
1594932411,7/9/2020 13:32,53791787516,7/11/2020,,已送达,111.11,信用卡支付,,,,,0,119.46,,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1599021782,7/9/2020 13:33,53564629469,7/12/2020,,已送达,83.6,信用卡支付,,,,,0.82,95.75,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601145135,7/9/2020 13:37,52826743079,7/14/2020,,已送达,167.79,信用卡支付,,,,,0,179.28,21.47,,pc下单,,1.5,,0,9.99,到家,NY,0
1603731949,7/9/2020 13:38,55690891226,7/11/2020,,已送达,174.19,信用卡支付,,,,,7.55,191.73,,,IPAD,2.3.1,,,0,9.99,到家,NY,0
1595102829,7/9/2020 13:42,56364670079,7/11/2020,,已送达,20.47,信用卡支付,,,,,0,32.34,,,ios,2.3.1,,,0,9.99,到家,NY,2
1595155395,7/9/2020 13:43,52460779053,7/18/2020,,已送达,94.6,信用卡支付,,,,,1.77,97.87,,,pc下单,,1.5,,0,0,自提,OT,0
1598632332,7/9/2020 13:43,53092917480,7/12/2020,,已送达,100.06,PayPal,,,,,6.81,118.36,,,pc下单,,1.5,,0,9.99,到家,NY,0
1596908780,7/9/2020 13:46,58057323075,7/12/2020,,已送达,358.48,余额支付,,,,,8.96,368.74,,,ios,2.3.1,1.5,,0,0,自提,DC,0
1597882764,7/9/2020 13:47,54886024681,7/11/2020,,已送达,137.28,信用卡支付,,,,,5.7,144.24,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600977498,7/9/2020 13:48,59461799300,7/11/2020,,已送达,173.02,余额支付,,,,,0,184.28,26.59,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1595585506,7/9/2020 13:48,59973286821,7/11/2020,,已送达,117.55,PayPal,,,,,0.2,129.09,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1594911505,7/9/2020 13:49,5456466102,7/12/2020,,已送达,82.36,信用卡支付,,,,,0.75,94.6,,,pc下单,,1.5,,0,9.99,到家,NY,0
1598097167,7/9/2020 13:49,5259177076,7/11/2020,,已送达,97.52,信用卡支付,,,,,0,106.01,,,pc下单,,1.5,,0,6.99,到家,NY,0
1601606166,7/9/2020 13:49,5662177611,7/12/2020,,已送达,181.93,信用卡支付,,,,,0.75,194.17,10.82,,pc下单,,1.5,,0,9.99,到家,NY,0
1599742023,7/9/2020 13:50,58324015346,7/11/2020,,已送达,137.36,信用卡支付,,,,,0.16,144.89,,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1595712487,7/9/2020 13:50,54554049299,7/24/2020,,已送达,104.58,PayPal,,,,,3.64,109.45,,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1599549835,7/9/2020 13:51,57864633878,7/12/2020,,已送达,70.09,PayPal,,,,,0,81.46,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602867960,7/9/2020 13:51,55264615197,7/11/2020,,已送达,146.72,信用卡支付,5,新FAF【邀请有礼】【被邀请人】满$25减$5 活动至20201231结束,,,1.82,152.03,3.49,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1598461232,7/9/2020 13:53,59320170632,7/14/2020,,订单已取消【订单重复 || a s d f】,138.27,余额支付,,,,,0,151.26,151.26,,IPAD,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1601741225,7/9/2020 13:54,53290827401,7/14/2020,,已送达,356.97,信用卡支付,,,,,0,373.46,2.2,R-数量/重量不符,pc下单,,1.5,,0,9.99,到家,NY,0
1595774108,7/9/2020 13:54,5696098895,7/11/2020,,已送达,100.31,信用卡支付,,,,,0.63,102.44,9.78,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1599878141,7/9/2020 13:55,58861788229,7/11/2020,,已送达,178.95,信用卡支付,,,,,0,190.27,,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1596055426,7/9/2020 13:55,52391725291,7/14/2020,,已送达,80.93,信用卡支付,,,,,2.01,92.09,29.99,,ios,2.3.1,,,0,9.99,到家,NY,0
1596339886,7/9/2020 13:56,5272018137,7/11/2020,,已送达,99.7,信用卡支付,,,,,4.17,115.18,4.29,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1594399060,7/9/2020 13:57,52761730548,7/11/2020,,已送达,123.33,信用卡支付,,,,,0,124.83,,,android,2.3.1,1.5,,0,0,自提,NY,0
1603457856,7/9/2020 13:58,58634719453,7/11/2020,,已送达,90.63,余额支付,,,,,0.8,102.79,2.71,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1598493882,7/9/2020 13:58,5277039014,7/11/2020,,已送达,74.68,信用卡支付,,,,,1.87,84.87,16.18,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1603040972,7/9/2020 13:59,56460898349,7/12/2020,,已送达,159.66,信用卡支付,,,,,0,168.15,22.06,,pc下单,,1.5,,0,6.99,到家,DC,0
1595693035,7/9/2020 14:00,57873465498,7/11/2020,,已送达,82.51,PayPal,,,,,0,83.73,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596114171,7/9/2020 14:04,58731260888,7/11/2020,,已送达,117.13,余额支付,,,,,0,120.43,2.49,,ios,2.3.1,1.5,,5,6.99,到家,NY,0
1594927124,7/9/2020 14:05,54941278102,7/12/2020,,已送达,166.4,余额支付,,,,,0.68,167.74,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1601115338,7/9/2020 14:07,56941252295,7/11/2020,,已送达,180.38,信用卡支付,,,,,5.65,187.25,,,android,2.3.1,1.5,,0,0,自提,NY,0
1596693195,7/9/2020 14:12,53061256229,7/18/2020,,已送达,69.47,余额支付,,,,,1.45,71.22,,,ios,2.3.1,1.5,,0,0,自提,OT,0
1596575289,7/9/2020 14:14,56791718441,7/11/2020,,已送达,174.5,支付宝/微信,,,,,8.3,195.61,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1596795817,7/9/2020 14:15,5833473909,7/11/2020,,已送达,72.66,信用卡支付,,,,,0,84.15,34.94,,android,2.3.1,1.5,,0,9.99,到家,Boston,0
1603426298,7/9/2020 14:15,58861772545,7/11/2020,,已送达,150.57,PayPal,,,,,3.7,164.26,,,pc下单,,,,0,9.99,到家,Boston,0
1595377719,7/9/2020 14:19,53760779884,7/14/2020,,已送达,79.02,支付宝/微信,,,,,0,92.01,11.68,R-数量/重量不符,pc下单,,1.5,1.5,0,9.99,到家,NY,0
1595564665,7/9/2020 14:19,59391740284,7/12/2020,,已送达,126,余额支付,,,,,0,137.21,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1602829411,7/9/2020 14:20,56291783378,7/11/2020,,已送达,162.15,信用卡支付,,,,,0,173.64,,,pc下单,,1.5,,0,9.99,到家,NY,0
1603558577,7/9/2020 14:22,5405716858,7/12/2020,,已送达,74.54,余额支付,,,,,1.72,72.76,,,ios,2.3.1,1.5,,5,0,自提,DC,0
1603435836,7/9/2020 14:24,55641363399,7/11/2020,,已送达,105.17,信用卡支付,,,,,1.42,118.08,5.98,,pc下单,,1.5,,0,9.99,到家,NY,0
1597619266,7/9/2020 14:27,52533213445,7/12/2020,,已送达,295.74,余额支付,,,,,17.76,323.84,6.49,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596137923,7/9/2020 14:29,55520619449,7/11/2020,普通投诉,已送达,103.41,余额支付,,,,,2.29,115.45,11.32,R-缺失商品,ios,2.3.1,,,0,9.99,到家,Boston,0
1602515261,7/9/2020 14:30,59191775232,7/12/2020,,已送达,79.18,信用卡支付,,,,,1.11,86.78,,,pc下单,,1.5,,5,9.99,到家,NY,0
1595275172,7/9/2020 14:33,58561988381,7/12/2020,普通投诉,已送达,308.41,信用卡支付,,,,,0,324.66,37.94,R-其他,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601274610,7/9/2020 14:35,543646386,7/11/2020,FGG责任,已送达,243.35,信用卡支付,,,,,3.97,258.65,33.03,R-缺失商品,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1594812590,7/9/2020 14:36,53885861630,7/12/2020,,已送达,204.08,PayPal,,,,,3.95,219.52,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1602494561,7/9/2020 14:38,5978016387,7/11/2020,,已送达,151.87,信用卡支付,,,,,3.24,162.85,,,android,2.3.1,1.5,,0,6.99,到家,DC,0
1600288461,7/9/2020 14:38,53573458610,7/18/2020,,已送达,105.4,余额支付,,,,,6.32,111.5,,,ios,2.3.1,,,0,0,自提,OT,0
1596433156,7/9/2020 14:39,53231010120,7/11/2020,,已送达,106.45,余额支付,3,3103101202,,,0,114.94,9.56,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595266929,7/9/2020 14:40,56086034067,7/12/2020,,已送达,96.06,信用卡支付,,,,,2.69,99.3,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1595919406,7/9/2020 14:41,57491756311,7/11/2020,,已送达,25.68,PayPal,,,,,1.82,40.79,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1595001861,7/9/2020 14:42,58880436068,7/11/2020,,订单已取消【价格原因 || 蘑菇太贵】,170.18,信用卡支付,,,,,1.14,179.81,179.81,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1594599339,7/9/2020 14:46,57271837153,7/12/2020,,已送达,175.41,信用卡支付,,,,,0.82,187.56,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1594824876,7/9/2020 14:47,53186039658,7/11/2020,,已送达,71.11,信用卡支付,,,,,0,72.61,,,IPAD,2.3.1,1.5,,0,0,自提,NY,0
1602230788,7/9/2020 14:51,57670398788,7/12/2020,,已送达,181.28,余额支付,,,,,0,192.53,4.49,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601689630,7/9/2020 14:54,54334740986,7/11/2020,,已送达,98.71,余额支付,,,,,0,110.2,4.7,,pc下单,,1.5,,0,9.99,到家,Boston,0
1603904946,7/9/2020 14:55,52664687181,7/12/2020,,已送达,24.84,信用卡支付,,,,,0,33.33,,,android,2.3.1,1.5,,0,6.99,到家,NY,0
1600645372,7/9/2020 14:56,53120149165,7/12/2020,,已送达,134.41,PayPal,,,,,2.02,147.79,23.98,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1599341357,7/9/2020 14:56,59546980169,7/14/2020,,已送达,118.15,支付宝/微信,,,,,9.8,139.26,,,ios,2.3.1,,1.5,0,9.99,到家,NY,0
1597391199,7/9/2020 14:57,59991454798,7/12/2020,,已送达,96.98,余额支付,,,,,0,108.25,15.98,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1595658926,7/9/2020 14:59,522347155,7/11/2020,,已送达,152.99,余额支付,,,,,0,159.3,,,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1597779054,7/9/2020 15:01,567857727,7/11/2020,,已送达,98.47,支付宝/微信,,,,,0,101.28,,,ios,2.3.1,1.5,1.5,0,0,自提,NY,0
1596099776,7/9/2020 15:03,5536175856,7/12/2020,,已送达,89.26,信用卡支付,,,,,1.72,92.22,1.29,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1601901456,7/9/2020 15:03,58220173581,7/11/2020,,已送达,140.51,信用卡支付,,,,,1.1,143.11,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600638139,7/9/2020 15:07,52464686738,7/12/2020,,已送达,112.39,支付宝/微信,,,,,3.59,128.7,4.98,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1599316818,7/9/2020 15:07,54720335185,7/12/2020,,已送达,80.36,信用卡支付,,,,,0.98,82.71,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1604188398,7/9/2020 15:08,56948412286,7/14/2020,,已送达,174.97,PayPal,,,,,1.49,187.95,3.59,,pc下单,,1.5,,0,9.99,到家,NY,0
1594378032,7/9/2020 15:08,54057121569,7/11/2020,,已送达,83.19,余额支付,,,,,2.08,93.59,10.24,,ios,2.3.1,1.5,,0,6.99,到家,DC,0
1597675084,7/9/2020 15:09,59694981276,7/11/2020,,已送达,93.04,信用卡支付,,,,,2.53,96.29,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596428462,7/9/2020 15:10,52397835819,7/12/2020,,已送达,129.87,PayPal,,,,,0.27,131.41,6.58,,ios,2.3.1,1.5,,0,0,自提,Boston,0
1598809483,7/9/2020 15:10,52731481385,7/14/2020,,订单已取消【需要取消一件/多件商品 || 订错了一些商品，希望能够重新订，不好意思】,113.77,信用卡支付,,,,,0,125.13,125.13,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596702845,7/9/2020 15:11,56820199224,7/12/2020,,已送达,121.86,信用卡支付,,,,,0,123.15,21.35,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596113894,7/9/2020 15:12,5296466351,7/11/2020,,已送达,145.74,信用卡支付,,,,,0,157.06,,,IPAD,2.3.1,1.5,,0,9.99,到家,NY,0
1598517645,7/9/2020 15:13,57621678917,7/11/2020,,已送达,120.89,PayPal,,,,,0.59,122.71,,,ios,2.3.1,1.5,,0,0,自提,NY,0
1603864149,7/9/2020 15:15,58351339877,7/14/2020,FGG责任,已送达,168.97,信用卡支付,,,,,3.46,183.02,25.06,R-缺失商品,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600455174,7/9/2020 15:17,59130551951,7/12/2020,,已送达,99.23,信用卡支付,,,,,0.82,101.37,4.98,,ios,2.3.1,1.5,,0,0,自提,NY,0
1596719790,7/9/2020 15:17,54385715818,7/11/2020,普通投诉,退款已完成,139.28,信用卡支付,,,,,4.14,154.91,8.29,R-缺失商品,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1596217290,7/9/2020 15:20,54820324011,7/12/2020,普通投诉,已送达,151.97,信用卡支付,,,,,1.06,164.25,6.28,R-商品变质,android,2.3.1,1.5,,0,9.99,到家,NY,0
1601328000,7/9/2020 15:20,54330219504,7/12/2020,,订单已取消【价格原因 || 需添加商品，重新下单】,84.24,余额支付,,,,,1.46,97.06,97.06,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596631912,7/9/2020 15:21,58634724970,7/12/2020,,已送达,87.67,信用卡支付,,,,,2.68,101.63,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1600035179,7/9/2020 15:21,57960793406,7/18/2020,,已送达,72.12,信用卡支付,,,,,2.4,74.92,5.71,,ios,2.3.1,1.5,,0,0,自提,OT,0
1599121534,7/9/2020 15:23,58652078313,7/11/2020,,订单已取消【订单重复 || 重复】,123.14,信用卡支付,,,,,0,134.63,134.63,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1602940021,7/9/2020 15:24,54940422507,7/11/2020,,已送达,105.04,余额支付,,,,,0.75,111.08,12.78,,ios,2.3.1,1.5,,5,9.99,到家,NY,0
1596951434,7/9/2020 15:25,52361730366,7/11/2020,,已送达,41.98,PayPal,,,,,0,53.47,,,pc下单,,1.5,,0,9.99,到家,Boston,0
1595417558,7/9/2020 15:28,59972037404,7/18/2020,,已送达,130.9,信用卡支付,,,,,8.67,141.07,,,pc下单,,1.5,,0,0,自提,OT,0
1600143690,7/9/2020 15:30,57265088482,7/11/2020,,已送达,48.99,信用卡支付,,,,,0,57.48,,,ios,2.3.1,1.5,,5,9.99,到家,NY,2
1595046035,7/9/2020 15:31,57097827550,7/11/2020,,已送达,107.9,余额支付,,,,,4.38,113.52,,,ios,2.2.7,1.5,,0,0,自提,Boston,0
1598688696,7/9/2020 15:32,59360933813,7/11/2020,,已送达,84.11,PayPal,,,,,2.44,88.05,,,pc下单,,1.5,,0,0,自提,NY,0
1596342864,7/9/2020 15:35,58891756616,7/14/2020,,已送达,121.47,信用卡支付,,,,,0,132.96,,,pc下单,,1.5,,0,9.99,到家,NY,0
1600119717,7/9/2020 15:36,56991798770,7/12/2020,,已送达,170.26,信用卡支付,,,,,0,180.7,5.69,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1596295070,7/9/2020 15:36,53261786364,7/11/2020,FGG责任,已送达,69.94,PayPal,,,,,0,71.29,5.98,R-缺失商品,android,2.3.1,1.5,,0,0,自提,Boston,0
1598629163,7/9/2020 15:36,56250812729,7/12/2020,,已送达,156.96,PayPal,,,,,0,160.46,,,pc下单,,1.5,,0,0,自提,Boston,0
1598024687,7/9/2020 15:37,5254022022,7/11/2020,,已送达,93.48,信用卡支付,,,,,0,103.89,,,android,2.3.1,1.5,,0,9.99,到家,NY,0
1599220216,7/9/2020 15:38,59591769000,7/11/2020,,已送达,91.77,支付宝/微信,,,,,0.74,105.33,,,ios,2.3.1,1.5,1.5,0,9.99,到家,NY,0
1594801620,7/9/2020 15:38,52090848147,7/11/2020,,已送达,98.87,信用卡支付,,,,,2.23,112.59,,,ios,2.3.1,1.5,,0,9.99,到家,NY,0
1601010033,7/9/2020 15:39,5813014795,7/12/2020,普通投诉,已送达,69.88,信用卡支付,,,,,0,70.48,12.77,R-缺失商品,ios,2.3.1,1.5,,0,0,自提,DC,0
1597810153,7/9/2020 15:39,55661743933,7/11/2020,,已送达,95.87,信用卡支付,,,,,0,107.36,29.48,,ios,2.3.1,1.5,,0,9.99,到家,Boston,0
1599744823,7/9/2020 15:41,53391462541,7/11/2020,,已送达,100,支付宝/微信,,,,,4.8,107.67,,,IPAD,2.3.1,1.5,1.5,0,0,自提,NY,0
1602455077,7/9/2020 15:42,57264615767,7/11/2020,,已送达,59.61,信用卡支付,,,,,0,72.89,,,ios,2.3.1,1.5,,0,9.99,到家,NY,2
1597033974,7/9/2020 15:42,52560940524,7/11/2020,,已送达,186.6,信用卡支付,,,,,0,198.09,11.49,,pc下单,,1.5,,0,9.99,到家,NY,0
1599938886,7/9/2020 15:44,53591755748,7/12/2020,,已送达,26.79,信用卡支付,,,,,1.59,30.88,,,ios,2.3.1,1.5,,0,0,自提,NY,2
1602102116,7/9/2020 15:44,55830138807,7/11/2020,,已送达,60.41,信用卡支付,,,,,1.15,72.05,,,pc下单,,1.5,,0,6.99,到家,DC,2
1603252570,7/9/2020 15:46,52261486919,7/12/2020,,已送达,94.1,余额支付,,,,,0,96.92,9.59,,android,2.3.1,1.5,1.5,0,0,自提,DC,0
1600859732,7/9/2020 15:48,57991767931,7/11/2020,,订单已取消【需要取消一件/多件商品 || 需加貨】,209.93,余额支付,,,,,10.16,221.59,221.59,,ios,2.3.1,1.5,,0,0,自提,NY,0
1600270316,7/9/2020 15:50,53163152879,7/11/2020,,已送达,70.69,PayPal,,,,,4.37,75.06,,,ios,2.3.1,,,0,0,自提,NY,0
1601237078,7/9/2020 15:51,52065146038,7/11/2020,,已送达,180.5,支付宝/微信,,,,,1.53,194.78,,,ios,2.3.1,1.5,1.5,0,9.99,到家,Boston,0
1601458709,7/9/2020 15:54,52864629165,7/11/2020,,已送达,184.26,信用卡支付,,,,,0,192.75,15.79,,pc下单,,1.5,,0,6.99,到家,NY,0
1595436159,7/9/2020 15:55,59734731713,7/12/2020,,已送达,102.61,PayPal,,,,,0,114.1,5.98,,pc下单,,1.5,,0,9.99,到家,NY,0
1599173880,7/9/2020 15:55,527347467,7/11/2020,,已送达,73.45,信用卡支付,,,,,0,81.82,5.69,,ios,2.3.1,1.5,,0,6.99,到家,NY,0
1602001383,7/9/2020 15:58,55876586504,7/18/2020,,已送达,80.94,PayPal,,,,,0,80.94,,,pc下单,,,,0,0,自提,OT,0
1597193935,7/9/2020 16:03,54120348705,7/12/2020,,已送达,203.73,PayPal,,,,,0.99,216.21,,,pc下单,,1.5,,0,9.99,到家,NY,0
1601013754,7/9/2020 16:03,55991488206,7/11/2020,,已送达,118.13,PayPal,,,,,1.05,120.68,,,pc下单,,1.5,,0,0,自提,NY,0
1595469302,7/9/2020 16:04,59241244465,7/11/2020,,已送达,140.27,PayPal,,,,,3.66,145.17,8.99,,ios,2.3.1,1.5,,0,0,自提,NY,0
